season_year,team_id,team_name,game_id,wl,total_mins,total_points
2017-18,1610612758,Sacramento Kings,0021700089,L,48,83
2017-18,1610612741,Chicago Bulls,0021701193,L,48,96
2017-18,1610612749,Milwaukee Bucks,0021700233,L,48,79
2017-18,1610612737,Atlanta Hawks,0021700280,L,48,78
2017-18,1610612739,Cleveland Cavaliers,0021700615,L,48,99
2017-18,1610612741,Chicago Bulls,0021700183,L,48,94
2017-18,1610612756,Phoenix Suns,0021700037,L,48,88
2017-18,1610612758,Sacramento Kings,0021700204,L,48,80
2020-21,1610612752,New York Knicks,0022000066,L,48,83
2020-21,1610612740,New Orleans Pelicans,0022000053,L,48,86
2020-21,1610612753,Orlando Magic,0022000752,L,48,91
2012-13,1610612754,Indiana Pacers,0021201024,W,48,102
2012-13,1610612763,Memphis Grizzlies,0021201159,W,48,94
2012-13,1610612748,Miami Heat,0021200809,W,48,86
2012-13,1610612765,Detroit Pistons,0021200109,W,48,94
2012-13,1610612755,Philadelphia 76ers,0021200708,W,48,78
2012-13,1610612762,Utah Jazz,0021201210,W,48,96
2012-13,1610612763,Memphis Grizzlies,0021200589,W,48,85
2012-13,1610612766,Charlotte Bobcats,0021200103,W,48,92
2012-13,1610612743,Denver Nuggets,0021200946,W,48,108
2012-13,1610612754,Indiana Pacers,0021200491,W,48,95
2012-13,1610612748,Miami Heat,0021200707,W,48,100
2012-13,1610612763,Memphis Grizzlies,0021200792,W,48,105
2012-13,1610612749,Milwaukee Bucks,0021200111,W,48,99
2012-13,1610612761,Toronto Raptors,0021200969,W,48,92
2012-13,1610612764,Washington Wizards,0021200644,W,48,86
2012-13,1610612750,Minnesota Timberwolves,0021200597,W,48,92
2012-13,1610612746,Los Angeles Clippers,0021200067,W,48,103
2012-13,1610612741,Chicago Bulls,0021200862,W,48,93
2012-13,1610612763,Memphis Grizzlies,0021200374,W,48,90
2012-13,1610612763,Memphis Grizzlies,0021200386,W,48,92
2012-13,1610612755,Philadelphia 76ers,0021200689,W,48,89
2012-13,1610612747,Los Angeles Lakers,0021200716,W,48,92
2012-13,1610612738,Boston Celtics,0021200519,W,48,87
2012-13,1610612738,Boston Celtics,0021200489,W,48,89
2012-13,1610612738,Boston Celtics,0021200867,W,48,94
2012-13,1610612766,Charlotte Bobcats,0021200501,W,53,108
2012-13,1610612754,Indiana Pacers,0021200147,W,48,96
2012-13,1610612742,Dallas Mavericks,0021200115,W,48,107
2012-13,1610612756,Phoenix Suns,0021200681,W,48,92
2012-13,1610612739,Cleveland Cavaliers,0021201127,W,48,97
2012-13,1610612763,Memphis Grizzlies,0021200817,W,48,88
2012-13,1610612738,Boston Celtics,0021200098,W,48,101
2012-13,1610612756,Phoenix Suns,0021200474,W,48,95
2012-13,1610612746,Los Angeles Clippers,0021200677,W,48,96
2012-13,1610612759,San Antonio Spurs,0021200611,W,48,90
2012-13,1610612742,Dallas Mavericks,0021201153,W,48,96
2012-13,1610612763,Memphis Grizzlies,0021200955,W,48,102
2012-13,1610612756,Phoenix Suns,0021200858,W,53,105
2012-13,1610612766,Charlotte Bobcats,0021200148,W,48,102
2012-13,1610612762,Utah Jazz,0021200650,W,53,114
2012-13,1610612766,Charlotte Bobcats,0021200083,W,53,101
2012-13,1610612756,Phoenix Suns,0021200797,W,48,102
2012-13,1610612762,Utah Jazz,0021200625,W,48,92
2012-13,1610612758,Sacramento Kings,0021200466,W,48,97
2012-13,1610612741,Chicago Bulls,0021200620,W,48,85
2012-13,1610612763,Memphis Grizzlies,0021200535,W,53,101
2012-13,1610612741,Chicago Bulls,0021201035,W,48,87
2012-13,1610612743,Denver Nuggets,0021200271,W,48,92
2012-13,1610612743,Denver Nuggets,0021200860,W,48,111
2012-13,1610612759,San Antonio Spurs,0021201143,W,48,99
2012-13,1610612763,Memphis Grizzlies,0021201149,W,48,89
2012-13,1610612741,Chicago Bulls,0021200570,W,53,107
2012-13,1610612762,Utah Jazz,0021200180,W,48,104
2012-13,1610612766,Charlotte Bobcats,0021200157,W,48,98
2012-13,1610612749,Milwaukee Bucks,0021200199,W,48,93
2012-13,1610612765,Detroit Pistons,0021200482,W,48,85
2012-13,1610612738,Boston Celtics,0021200584,L,53,99
2012-13,1610612763,Memphis Grizzlies,0021201137,L,48,84
2012-13,1610612741,Chicago Bulls,0021200778,L,48,69
2012-13,1610612764,Washington Wizards,0021200661,L,48,94
2012-13,1610612750,Minnesota Timberwolves,0021200713,L,48,98
2012-13,1610612750,Minnesota Timberwolves,0021201132,L,48,93
2012-13,1610612741,Chicago Bulls,0021200595,L,53,82
2012-13,1610612765,Detroit Pistons,0021200727,L,48,90
2012-13,1610612738,Boston Celtics,0021200630,L,48,86
2012-13,1610612749,Milwaukee Bucks,0021200086,L,48,92
2012-13,1610612747,Los Angeles Lakers,0021200463,L,48,99
2012-13,1610612755,Philadelphia 76ers,0021200235,L,48,88
2012-13,1610612739,Cleveland Cavaliers,0021201154,L,48,94
2012-13,1610612763,Memphis Grizzlies,0021200452,L,48,83
2012-13,1610612765,Detroit Pistons,0021200366,L,48,91
2012-13,1610612741,Chicago Bulls,0021200098,L,48,95
2012-13,1610612763,Memphis Grizzlies,0021200717,L,48,90
2012-13,1610612756,Phoenix Suns,0021200773,L,48,85
2012-13,1610612760,Oklahoma City Thunder,0021201226,L,48,89
2012-13,1610612742,Dallas Mavericks,0021200855,L,48,84
2012-13,1610612758,Sacramento Kings,0021200714,L,53,91
2012-13,1610612749,Milwaukee Bucks,0021200188,L,48,86
2012-13,1610612739,Cleveland Cavaliers,0021201167,L,48,104
2012-13,1610612763,Memphis Grizzlies,0021201027,L,48,83
2012-13,1610612750,Minnesota Timberwolves,0021200084,L,48,80
2012-13,1610612741,Chicago Bulls,0021200031,L,48,82
2012-13,1610612747,Los Angeles Lakers,0021200003,L,48,91
2012-13,1610612739,Cleveland Cavaliers,0021201101,L,48,94
2012-13,1610612749,Milwaukee Bucks,0021200719,L,48,104
2012-13,1610612764,Washington Wizards,0021200467,L,48,81
2012-13,1610612763,Memphis Grizzlies,0021200655,L,48,83
2012-13,1610612750,Minnesota Timberwolves,0021200623,L,48,83
2012-13,1610612766,Charlotte Bobcats,0021200543,L,48,88
2012-13,1610612750,Minnesota Timberwolves,0021200182,L,48,95
2012-13,1610612740,New Orleans Hornets,0021200970,L,48,87
2012-13,1610612743,Denver Nuggets,0021200442,L,48,72
2012-13,1610612758,Sacramento Kings,0021200606,L,48,105
2012-13,1610612756,Phoenix Suns,0021201017,L,48,79
2012-13,1610612755,Philadelphia 76ers,0021200327,L,48,85
2012-13,1610612764,Washington Wizards,0021200441,L,48,77
2012-13,1610612739,Cleveland Cavaliers,0021200246,L,48,79
2012-13,1610612756,Phoenix Suns,0021200836,L,48,87
2012-13,1610612760,Oklahoma City Thunder,0021200787,L,48,100
2012-13,1610612766,Charlotte Bobcats,0021201126,L,48,79
2012-13,1610612764,Washington Wizards,0021200781,L,48,85
2012-13,1610612761,Toronto Raptors,0021200550,L,48,96
2012-13,1610612765,Detroit Pistons,0021200340,L,48,77
2012-13,1610612758,Sacramento Kings,0021200078,L,48,86
2012-13,1610612758,Sacramento Kings,0021200355,L,48,90
2012-13,1610612765,Detroit Pistons,0021200840,L,48,103
2012-13,1610612747,Los Angeles Lakers,0021200612,L,48,83
2012-13,1610612761,Toronto Raptors,0021200864,L,48,81
2012-13,1610612738,Boston Celtics,0021200161,L,48,100
2012-13,1610612743,Denver Nuggets,0021200409,L,48,100
2012-13,1610612758,Sacramento Kings,0021200023,L,48,80
2012-13,1610612758,Sacramento Kings,0021200316,L,48,85
2012-13,1610612753,Orlando Magic,0021200686,L,48,84
2012-13,1610612739,Cleveland Cavaliers,0021200106,L,48,101
2012-13,1610612757,Portland Trail Blazers,0021200658,L,48,83
2012-13,1610612750,Minnesota Timberwolves,0021200632,L,48,101
2012-13,1610612756,Phoenix Suns,0021200972,L,48,94
2012-13,1610612765,Detroit Pistons,0021200710,L,48,85
2012-13,1610612741,Chicago Bulls,0021201150,L,48,85
2012-13,1610612762,Utah Jazz,0021200334,L,48,84
2012-13,1610612766,Charlotte Bobcats,0021200277,L,48,93
2012-13,1610612753,Orlando Magic,0021200060,L,48,75
2012-13,1610612742,Dallas Mavericks,0021200378,L,48,95
2012-13,1610612765,Detroit Pistons,0021200158,L,48,74
2012-13,1610612762,Utah Jazz,0021201223,L,48,70
2012-13,1610612766,Charlotte Bobcats,0021200427,L,48,81
2012-13,1610612764,Washington Wizards,0021200918,L,48,78
2012-13,1610612744,Golden State Warriors,0021200579,L,48,75
2012-13,1610612757,Portland Trail Blazers,0021200435,L,48,87
2012-13,1610612761,Toronto Raptors,0021201142,L,48,83
2012-13,1610612757,Portland Trail Blazers,0021200225,L,48,78
2012-13,1610612740,New Orleans Hornets,0021200638,L,48,82
2012-13,1610612761,Toronto Raptors,0021200303,L,48,74
2012-13,1610612744,Golden State Warriors,0021200978,L,48,95
2012-13,1610612762,Utah Jazz,0021200641,L,48,84
2012-13,1610612754,Indiana Pacers,0021201138,L,48,85
2012-13,1610612765,Detroit Pistons,0021200671,L,48,79
2012-13,1610612740,New Orleans Hornets,0021201001,L,48,72
2012-13,1610612766,Charlotte Bobcats,0021200530,L,48,78
2012-13,1610612763,Memphis Grizzlies,0021200547,L,48,83
2012-13,1610612742,Dallas Mavericks,0021200712,L,48,91
2012-13,1610612750,Minnesota Timberwolves,0021200523,L,48,84
2012-13,1610612766,Charlotte Bobcats,0021200396,L,48,88
2012-13,1610612753,Orlando Magic,0021201004,L,48,73
2012-13,1610612755,Philadelphia 76ers,0021200496,L,48,86
2012-13,1610612749,Milwaukee Bucks,0021201024,L,48,78
2012-13,1610612761,Toronto Raptors,0021200959,L,48,88
2012-13,1610612751,Brooklyn Nets,0021200637,L,48,77
2012-13,1610612746,Los Angeles Clippers,0021200684,L,48,73
2012-13,1610612756,Phoenix Suns,0021200403,L,48,77
2012-13,1610612766,Charlotte Bobcats,0021200034,L,48,99
2012-13,1610612766,Charlotte Bobcats,0021200565,L,48,76
2012-13,1610612740,New Orleans Hornets,0021200700,L,48,86
2012-13,1610612751,Brooklyn Nets,0021200056,L,48,73
2012-13,1610612744,Golden State Warriors,0021200718,L,48,109
2012-13,1610612753,Orlando Magic,0021200775,L,48,76
2012-13,1610612765,Detroit Pistons,0021200814,L,48,82
2015-16,1610612759,San Antonio Spurs,0021500305,W,48,119
2015-16,1610612759,San Antonio Spurs,0021500566,W,48,106
2015-16,1610612759,San Antonio Spurs,0021500945,W,48,116
2015-16,1610612760,Oklahoma City Thunder,0021500097,W,48,124
2015-16,1610612756,Phoenix Suns,0021500032,W,48,110
2015-16,1610612761,Toronto Raptors,0021500529,W,48,91
2015-16,1610612752,New York Knicks,0021500863,W,48,108
2015-16,1610612752,New York Knicks,0021500923,W,48,102
2015-16,1610612752,New York Knicks,0021500271,W,48,99
2015-16,1610612750,Minnesota Timberwolves,0021500161,W,48,103
2015-16,1610612748,Miami Heat,0021500071,W,48,96
2015-16,1610612749,Milwaukee Bucks,0021500978,W,48,103
2015-16,1610612763,Memphis Grizzlies,0021501035,W,48,113
2015-16,1610612761,Toronto Raptors,0021500196,W,48,91
2015-16,1610612755,Philadelphia 76ers,0021500512,W,48,109
2015-16,1610612759,San Antonio Spurs,0021500048,W,48,94
2015-16,1610612763,Memphis Grizzlies,0021500471,W,53,99
2015-16,1610612737,Atlanta Hawks,0021500389,W,48,109
2015-16,1610612759,San Antonio Spurs,0021500979,W,48,93
2015-16,1610612748,Miami Heat,0021501174,W,48,106
2015-16,1610612758,Sacramento Kings,0021501002,W,48,106
2015-16,1610612752,New York Knicks,0021500145,W,48,95
2015-16,1610612763,Memphis Grizzlies,0021500251,W,48,92
2015-16,1610612749,Milwaukee Bucks,0021500801,W,48,99
2015-16,1610612753,Orlando Magic,0021500970,W,48,107
2015-16,1610612752,New York Knicks,0021501180,W,48,109
2015-16,1610612749,Milwaukee Bucks,0021500952,W,48,114
2015-16,1610612738,Boston Celtics,0021500446,W,48,99
2015-16,1610612763,Memphis Grizzlies,0021500918,W,48,94
2015-16,1610612765,Detroit Pistons,0021501110,W,48,88
2015-16,1610612739,Cleveland Cavaliers,0021500473,W,48,93
2015-16,1610612763,Memphis Grizzlies,0021500756,W,48,91
2015-16,1610612740,New Orleans Pelicans,0021500823,W,48,111
2015-16,1610612741,Chicago Bulls,0021500132,W,48,102
2015-16,1610612750,Minnesota Timberwolves,0021500797,W,48,117
2015-16,1610612746,LA Clippers,0021500038,W,48,114
2015-16,1610612759,San Antonio Spurs,0021501215,W,53,102
2015-16,1610612751,Brooklyn Nets,0021500248,W,48,87
2015-16,1610612758,Sacramento Kings,0021500791,W,48,114
2015-16,1610612761,Toronto Raptors,0021500708,W,48,111
2015-16,1610612748,Miami Heat,0021500600,W,48,98
2015-16,1610612763,Memphis Grizzlies,0021500560,W,48,101
2015-16,1610612751,Brooklyn Nets,0021500264,W,48,94
2015-16,1610612749,Milwaukee Bucks,0021501133,W,48,113
2015-16,1610612754,Indiana Pacers,0021500628,W,48,97
2015-16,1610612754,Indiana Pacers,0021500776,W,48,89
2015-16,1610612749,Milwaukee Bucks,0021500310,W,48,90
2015-16,1610612758,Sacramento Kings,0021500425,W,48,108
2015-16,1610612746,LA Clippers,0021501072,W,48,96
2015-16,1610612738,Boston Celtics,0021500915,W,48,105
2015-16,1610612748,Miami Heat,0021500124,W,48,92
2015-16,1610612759,San Antonio Spurs,0021500546,W,48,100
2015-16,1610612760,Oklahoma City Thunder,0021500418,W,48,100
2015-16,1610612763,Memphis Grizzlies,0021500322,W,48,93
2015-16,1610612749,Milwaukee Bucks,0021500545,W,48,96
2015-16,1610612762,Utah Jazz,0021500124,L,48,91
2015-16,1610612748,Miami Heat,0021500420,L,48,92
2015-16,1610612754,Indiana Pacers,0021500861,L,48,95
2015-16,1610612752,New York Knicks,0021500113,L,48,93
2015-16,1610612761,Toronto Raptors,0021500109,L,48,109
2015-16,1610612751,Brooklyn Nets,0021500240,L,48,88
2015-16,1610612760,Oklahoma City Thunder,0021500277,L,48,95
2015-16,1610612750,Minnesota Timberwolves,0021500265,L,48,93
2015-16,1610612740,New Orleans Pelicans,0021500747,L,48,96
2015-16,1610612759,San Antonio Spurs,0021501043,L,48,88
2015-16,1610612750,Minnesota Timberwolves,0021500166,L,53,101
2015-16,1610612753,Orlando Magic,0021500407,L,48,100
2015-16,1610612750,Minnesota Timberwolves,0021500719,L,48,93
2015-16,1610612750,Minnesota Timberwolves,0021500995,L,48,104
2015-16,1610612743,Denver Nuggets,0021500709,L,53,105
2015-16,1610612753,Orlando Magic,0021501166,L,48,104
2015-16,1610612750,Minnesota Timberwolves,0021500734,L,48,115
2015-16,1610612746,LA Clippers,0021500093,L,48,105
2015-16,1610612743,Denver Nuggets,0021500743,L,48,81
2015-16,1610612749,Milwaukee Bucks,0021500856,L,48,107
2015-16,1610612750,Minnesota Timberwolves,0021500375,L,48,102
2015-16,1610612750,Minnesota Timberwolves,0021500937,L,48,103
2015-16,1610612750,Minnesota Timberwolves,0021500557,L,48,87
2015-16,1610612763,Memphis Grizzlies,0021501008,L,48,108
2015-16,1610612751,Brooklyn Nets,0021500373,L,48,98
2015-16,1610612749,Milwaukee Bucks,0021500337,L,48,83
2015-16,1610612763,Memphis Grizzlies,0021501055,L,48,100
2015-16,1610612743,Denver Nuggets,0021500542,L,48,84
2015-16,1610612758,Sacramento Kings,0021501022,L,48,108
2015-16,1610612750,Minnesota Timberwolves,0021500667,L,48,107
2015-16,1610612749,Milwaukee Bucks,0021500285,L,48,95
2015-16,1610612752,New York Knicks,0021500972,L,48,94
2015-16,1610612752,New York Knicks,0021500079,L,48,92
2015-16,1610612759,San Antonio Spurs,0021500939,L,48,91
2015-16,1610612752,New York Knicks,0021501042,L,48,80
2015-16,1610612740,New Orleans Pelicans,0021501068,L,48,84
2015-16,1610612755,Philadelphia 76ers,0021500494,L,48,84
2015-16,1610612753,Orlando Magic,0021500139,L,48,99
2015-16,1610612753,Orlando Magic,0021500629,L,48,87
2015-16,1610612750,Minnesota Timberwolves,0021501087,L,48,84
2015-16,1610612752,New York Knicks,0021500454,L,48,91
2015-16,1610612749,Milwaukee Bucks,0021500397,L,48,112
2015-16,1610612755,Philadelphia 76ers,0021500329,L,48,91
2015-16,1610612750,Minnesota Timberwolves,0021501146,L,48,78
2015-16,1610612749,Milwaukee Bucks,0021500464,L,48,93
2015-16,1610612752,New York Knicks,0021500048,L,48,84
2015-16,1610612747,Los Angeles Lakers,0021501172,L,48,81
2015-16,1610612746,LA Clippers,0021500226,L,48,91
2015-16,1610612738,Boston Celtics,0021500116,L,48,91
2015-16,1610612751,Brooklyn Nets,0021500702,L,48,79
2015-16,1610612750,Minnesota Timberwolves,0021500368,L,48,100
2015-16,1610612750,Minnesota Timberwolves,0021500071,L,48,84
2015-16,1610612739,Cleveland Cavaliers,0021500659,L,48,83
2015-16,1610612751,Brooklyn Nets,0021500631,L,48,78
2015-16,1610612743,Denver Nuggets,0021500200,L,48,105
2015-16,1610612753,Orlando Magic,0021500752,L,48,93
2015-16,1610612762,Utah Jazz,0021500654,L,48,89
2015-16,1610612750,Minnesota Timberwolves,0021500448,L,48,88
2015-16,1610612751,Brooklyn Nets,0021501130,L,48,91
2015-16,1610612760,Oklahoma City Thunder,0021500911,L,48,106
2015-16,1610612755,Philadelphia 76ers,0021501045,L,48,75
2015-16,1610612740,New Orleans Pelicans,0021500396,L,48,88
2015-16,1610612752,New York Knicks,0021500204,L,48,78
2015-16,1610612744,Golden State Warriors,0021500931,L,48,95
2015-16,1610612764,Washington Wizards,0021500680,L,48,89
2015-16,1610612740,New Orleans Pelicans,0021500312,L,48,93
2015-16,1610612748,Miami Heat,0021500784,L,48,101
2015-16,1610612749,Milwaukee Bucks,0021500370,L,48,95
2015-16,1610612747,Los Angeles Lakers,0021500592,L,48,98
2015-16,1610612759,San Antonio Spurs,0021501088,L,48,92
2015-16,1610612742,Dallas Mavericks,0021500942,L,48,90
2015-16,1610612747,Los Angeles Lakers,0021500638,L,48,93
2015-16,1610612759,San Antonio Spurs,0021500804,L,48,86
2015-16,1610612751,Brooklyn Nets,0021501122,L,48,87
2015-16,1610612748,Miami Heat,0021500649,L,48,81
2015-16,1610612754,Indiana Pacers,0021500033,L,48,76
2015-16,1610612764,Washington Wizards,0021500508,L,48,75
2015-16,1610612754,Indiana Pacers,0021500789,L,48,95
2015-16,1610612740,New Orleans Pelicans,0021501084,L,48,91
2015-16,1610612749,Milwaukee Bucks,0021501089,L,48,91
2015-16,1610612748,Miami Heat,0021500611,L,48,74
2015-16,1610612750,Minnesota Timberwolves,0021500945,L,48,91
2015-16,1610612752,New York Knicks,0021500648,L,48,88
2015-16,1610612749,Milwaukee Bucks,0021501159,L,48,80
2015-16,1610612763,Memphis Grizzlies,0021500992,L,48,81
2015-16,1610612755,Philadelphia 76ers,0021500305,L,48,68
2016-17,1610612737,Atlanta Hawks,0021600026,W,48,104
2016-17,1610612754,Indiana Pacers,0021600249,W,48,91
2016-17,1610612759,San Antonio Spurs,0021600482,W,48,119
2016-17,1610612754,Indiana Pacers,0021600713,W,48,120
2016-17,1610612765,Detroit Pistons,0021600773,W,48,113
2016-17,1610612750,Minnesota Timberwolves,0021600955,W,48,107
2016-17,1610612765,Detroit Pistons,0021600147,W,48,104
2016-17,1610612759,San Antonio Spurs,0021600387,W,48,107
2016-17,1610612765,Detroit Pistons,0021600038,W,48,98
2016-17,1610612750,Minnesota Timberwolves,0021600862,W,48,97
2016-17,1610612766,Charlotte Hornets,0021600442,W,48,103
2016-17,1610612760,Oklahoma City Thunder,0021600473,W,48,106
2016-17,1610612741,Chicago Bulls,0021600133,W,48,106
2016-17,1610612737,Atlanta Hawks,0021600216,W,48,96
2016-17,1610612753,Orlando Magic,0021600911,W,48,110
2016-17,1610612761,Toronto Raptors,0021600858,W,48,107
2016-17,1610612765,Detroit Pistons,0021600381,W,48,95
2016-17,1610612766,Charlotte Hornets,0021600276,W,48,97
2016-17,1610612746,LA Clippers,0021600739,W,48,124
2016-17,1610612750,Minnesota Timberwolves,0021600596,W,48,96
2016-17,1610612754,Indiana Pacers,0021600303,W,48,111
2016-17,1610612766,Charlotte Hornets,0021600486,W,48,91
2016-17,1610612754,Indiana Pacers,0021601203,W,48,120
2016-17,1610612753,Orlando Magic,0021600746,W,48,102
2016-17,1610612741,Chicago Bulls,0021600173,W,48,85
2016-17,1610612761,Toronto Raptors,0021600765,W,48,103
2016-17,1610612756,Phoenix Suns,0021600916,W,48,118
2016-17,1610612742,Dallas Mavericks,0021600797,W,53,112
2016-17,1610612741,Chicago Bulls,0021600906,W,48,94
2016-17,1610612759,San Antonio Spurs,0021600134,W,48,106
2016-17,1610612758,Sacramento Kings,0021600089,W,48,96
2016-17,1610612754,Indiana Pacers,0021600987,W,48,102
2016-17,1610612742,Dallas Mavericks,0021600914,W,48,104
2016-17,1610612745,Houston Rockets,0021601034,W,48,109
2016-17,1610612743,Denver Nuggets,0021601149,W,48,116
2016-17,1610612756,Phoenix Suns,0021600063,W,53,118
2016-17,1610612754,Indiana Pacers,0021600616,W,48,98
2016-17,1610612760,Oklahoma City Thunder,0021600021,W,53,113
2016-17,1610612764,Washington Wizards,0021600070,W,48,95
2016-17,1610612750,Minnesota Timberwolves,0021600640,W,48,104
2016-17,1610612764,Washington Wizards,0021600375,W,48,109
2016-17,1610612760,Oklahoma City Thunder,0021600064,W,48,85
2016-17,1610612748,Miami Heat,0021601107,W,48,97
2016-17,1610612763,Memphis Grizzlies,0021601101,L,48,90
2016-17,1610612746,LA Clippers,0021601013,L,48,96
2016-17,1610612754,Indiana Pacers,0021601104,L,48,114
2016-17,1610612762,Utah Jazz,0021600673,L,48,95
2016-17,1610612765,Detroit Pistons,0021601052,L,48,96
2016-17,1610612750,Minnesota Timberwolves,0021601213,L,48,98
2016-17,1610612750,Minnesota Timberwolves,0021600775,L,48,113
2016-17,1610612756,Phoenix Suns,0021600021,L,53,110
2016-17,1610612737,Atlanta Hawks,0021600070,L,48,92
2016-17,1610612756,Phoenix Suns,0021600875,L,48,96
2016-17,1610612763,Memphis Grizzlies,0021600394,L,48,92
2016-17,1610612754,Indiana Pacers,0021600121,L,53,105
2016-17,1610612756,Phoenix Suns,0021600620,L,48,101
2016-17,1610612748,Miami Heat,0021600350,L,48,100
2016-17,1610612756,Phoenix Suns,0021600774,L,48,106
2016-17,1610612751,Brooklyn Nets,0021600733,L,48,90
2016-17,1610612747,Los Angeles Lakers,0021600313,L,48,101
2016-17,1610612750,Minnesota Timberwolves,0021600978,L,48,95
2016-17,1610612764,Washington Wizards,0021601134,L,48,88
2016-17,1610612745,Houston Rockets,0021601108,L,48,106
2016-17,1610612762,Utah Jazz,0021601014,L,48,83
2016-17,1610612764,Washington Wizards,0021600856,L,48,112
2016-17,1610612750,Minnesota Timberwolves,0021600748,L,48,108
2016-17,1610612740,New Orleans Pelicans,0021600025,L,48,114
2016-17,1610612740,New Orleans Pelicans,0021600105,L,48,94
2016-17,1610612762,Utah Jazz,0021600173,L,48,77
2016-17,1610612749,Milwaukee Bucks,0021600615,L,48,104
2016-17,1610612756,Phoenix Suns,0021600988,L,48,101
2016-17,1610612764,Washington Wizards,0021600039,L,53,103
2016-17,1610612740,New Orleans Pelicans,0021600250,L,48,81
2016-17,1610612765,Detroit Pistons,0021600127,L,48,86
2016-17,1610612766,Charlotte Hornets,0021601207,L,48,79
2016-17,1610612753,Orlando Magic,0021600895,L,48,90
2016-17,1610612750,Minnesota Timberwolves,0021600608,L,48,87
2016-17,1610612765,Detroit Pistons,0021600801,L,48,92
2016-17,1610612761,Toronto Raptors,0021600831,L,48,94
2016-17,1610612753,Orlando Magic,0021600438,L,48,95
2016-17,1610612741,Chicago Bulls,0021600384,L,48,97
2016-17,1610612764,Washington Wizards,0021600363,L,48,101
2016-17,1610612748,Miami Heat,0021600136,L,48,91
2016-17,1610612758,Sacramento Kings,0021600049,L,53,96
2016-17,1610612759,San Antonio Spurs,0021600264,L,48,83
2016-17,1610612740,New Orleans Pelicans,0021600870,L,48,83
2016-17,1610612752,New York Knicks,0021600388,L,48,90
2016-17,1610612740,New Orleans Pelicans,0021600755,L,48,91
2016-17,1610612752,New York Knicks,0021601071,L,48,95
2016-17,1610612737,Atlanta Hawks,0021601088,L,48,92
2016-17,1610612747,Los Angeles Lakers,0021601096,L,48,81
2016-17,1610612752,New York Knicks,0021600724,L,48,101
2016-17,1610612760,Oklahoma City Thunder,0021600147,L,48,88
2016-17,1610612742,Dallas Mavericks,0021600180,L,48,64
2016-17,1610612742,Dallas Mavericks,0021600146,L,48,77
2016-17,1610612758,Sacramento Kings,0021601028,L,48,94
2016-17,1610612747,Los Angeles Lakers,0021600263,L,48,88
2016-17,1610612755,Philadelphia 76ers,0021600773,L,48,96
2016-17,1610612752,New York Knicks,0021601115,L,48,88
2016-17,1610612763,Memphis Grizzlies,0021600981,L,48,90
2016-17,1610612765,Detroit Pistons,0021600356,L,48,79
2016-17,1610612740,New Orleans Pelicans,0021600287,L,48,96
2016-17,1610612761,Toronto Raptors,0021601157,L,48,90
2016-17,1610612741,Chicago Bulls,0021600807,L,48,97
2016-17,1610612756,Phoenix Suns,0021600045,L,48,98
2016-17,1610612753,Orlando Magic,0021600145,L,48,69
2016-17,1610612756,Phoenix Suns,0021600788,L,48,91
2016-17,1610612756,Phoenix Suns,0021600723,L,48,96
2016-17,1610612758,Sacramento Kings,0021601228,L,48,95
2016-17,1610612744,Golden State Warriors,0021600078,L,48,97
2016-17,1610612740,New Orleans Pelicans,0021600735,L,48,98
2016-17,1610612761,Toronto Raptors,0021601015,L,48,102
2016-17,1610612744,Golden State Warriors,0021600980,L,48,85
2016-17,1610612740,New Orleans Pelicans,0021601195,L,48,101
2016-17,1610612747,Los Angeles Lakers,0021600238,L,48,85
2016-17,1610612741,Chicago Bulls,0021600393,L,48,69
2016-17,1610612751,Brooklyn Nets,0021600666,L,48,86
2016-17,1610612755,Philadelphia 76ers,0021600149,L,48,88
2016-17,1610612751,Brooklyn Nets,0021600043,L,48,88
2016-17,1610612739,Cleveland Cavaliers,0021601031,L,48,78
2016-17,1610612755,Philadelphia 76ers,0021600026,L,48,72
2016-17,1610612740,New Orleans Pelicans,0021600789,L,48,94
2016-17,1610612747,Los Angeles Lakers,0021600326,L,48,95
2016-17,1610612753,Orlando Magic,0021600965,L,48,81
2016-17,1610612742,Dallas Mavericks,0021601020,L,48,74
2016-17,1610612753,Orlando Magic,0021601206,L,48,75
2022-23,1610612763,Memphis Grizzlies,0022200490,W,48,125
2022-23,1610612764,Washington Wizards,0022200548,W,48,118
2022-23,1610612764,Washington Wizards,0022201028,W,48,117
2022-23,1610612741,Chicago Bulls,0022200678,W,48,126
2022-23,1610612766,Charlotte Hornets,0022200732,W,48,111
2022-23,1610612737,Atlanta Hawks,0022200204,W,48,121
2022-23,1610612739,Cleveland Cavaliers,0022200360,W,48,116
2022-23,1610612743,Denver Nuggets,0022201227,W,48,109
2022-23,1610612753,Orlando Magic,0022201118,W,48,119
2022-23,1610612739,Cleveland Cavaliers,0022200695,W,48,114
2022-23,1610612747,Los Angeles Lakers,0022201140,W,48,121
2022-23,1610612763,Memphis Grizzlies,0022200181,W,48,114
2022-23,1610612756,Phoenix Suns,0022200870,W,48,120
2022-23,1610612737,Atlanta Hawks,0022200005,W,48,117
2022-23,1610612754,Indiana Pacers,0022200580,W,48,108
2022-23,1610612747,Los Angeles Lakers,0022200984,W,48,112
2022-23,1610612761,Toronto Raptors,0022200215,W,48,112
2022-23,1610612740,New Orleans Pelicans,0022201162,W,48,122
2022-23,1610612759,San Antonio Spurs,0022200666,W,48,106
